Defect count,Defect ratio,Resistance (R0)
0.0,0.0,1.501836904981071
10.0,0.0004925865720900449,1.504289081474658
20.0,0.0009851731441800897,1.5067277682288505
30.0,0.0014777597162701345,1.5091636848149803
40.0,0.0019703462883601795,1.511606700359338
50.0,0.0024629328604502242,1.5141331570953842
60.0,0.002955519432540269,1.5165972087144048
70.0,0.0034481060046303138,1.5190808029370904
80.0,0.003940692576720359,1.5215262207217937
90.0,0.004433279148810403,1.5240569530799637
100.0,0.0049258657209004485,1.5265607303113846
110.0,0.005418452292990493,1.5290221799598025
120.0,0.005911038865080538,1.531491686718232
130.0,0.006403625437170582,1.5340291859364377
140.0,0.0068962120092606275,1.5364987727600763
150.0,0.007388798581350673,1.539023375174533
160.0,0.007881385153440718,1.5415072181926286
170.0,0.008373971725530761,1.5441256609631246
180.0,0.008866558297620807,1.5466452472652723
190.0,0.009359144869710852,1.5491594935099753
200.0,0.009851731441800897,1.551735096898194
210.0,0.010344318013890942,1.5543570039962353
220.0,0.010836904585980986,1.5569621907869178
230.0,0.01132949115807103,1.5596410625465884
240.0,0.011822077730161076,1.5622444009518779
250.0,0.012314664302251121,1.5648656128183673
260.0,0.012807250874341165,1.5675238578619375
270.0,0.01329983744643121,1.5701537239080865
280.0,0.013792424018521255,1.5729192880240666
290.0,0.0142850105906113,1.5754947272815292
300.0,0.014777597162701345,1.5782202393869658
310.0,0.015270183734791389,1.5808439657137985
320.0,0.015762770306881436,1.583473712831732
330.0,0.016255356878971478,1.5860609870937004
340.0,0.016747943451061523,1.588640443037125
350.0,0.017240530023151568,1.5914640744910566
360.0,0.017733116595241613,1.5942065825695149
370.0,0.01822570316733166,1.5968154999834652
380.0,0.018718289739421703,1.5995536885559984
390.0,0.01921087631151175,1.602296626603509
400.0,0.019703462883601794,1.6048561112979407
410.0,0.02019604945569184,1.6074900992252033
420.0,0.020688636027781884,1.6100858589827303
430.0,0.021181222599871926,1.612830976361116
440.0,0.02167380917196197,1.615546411658576
450.0,0.022166395744052016,1.6181318912250433
460.0,0.02265898231614206,1.6208498258385415
470.0,0.023151568888232107,1.6238084888468767
480.0,0.023644155460322152,1.6265995054178324
490.0,0.024136742032412197,1.6293302346256613
500.0,0.024629328604502242,1.6320571164410496
510.0,0.025121915176592288,1.6349747308358507
520.0,0.02561450174868233,1.63768430439383
530.0,0.026107088320772374,1.640459890363797
540.0,0.02659967489286242,1.6431644235764051
550.0,0.027092261464952465,1.6460466256839648
560.0,0.02758484803704251,1.648850929502364
570.0,0.028077434609132555,1.6515959274092813
580.0,0.0285700211812226,1.6543839494952612
590.0,0.029062607753312646,1.6572030343239712
600.0,0.02955519432540269,1.6600859079443877
610.0,0.030047780897492736,1.6629219761901948
620.0,0.030540367469582778,1.6658184287502982
630.0,0.031032954041672823,1.6687097585454622
640.0,0.03152554061376287,1.6716416206255937
650.0,0.03201812718585292,1.6746722831607412
660.0,0.032510713757942955,1.6775430323500515
670.0,0.033003300330033,1.6803852584828458
680.0,0.033495886902123045,1.6832491874709596
690.0,0.03398847347421309,1.6862445532056403
700.0,0.034481060046303136,1.6891953468567693
710.0,0.03497364661839318,1.6920681329564684
720.0,0.035466233190483226,1.6950078716048202
730.0,0.03595881976257327,1.6979309106726193
740.0,0.03645140633466332,1.7009282954153713
750.0,0.03694399290675336,1.704002793938841
760.0,0.03743657947884341,1.7068081452083972
770.0,0.03792916605093345,1.7097238583870273
780.0,0.0384217526230235,1.7128573733797612
790.0,0.03891433919511354,1.715939805058509
800.0,0.03940692576720359,1.719032508536858
810.0,0.03989951233929363,1.7220998254895168
820.0,0.04039209891138368,1.7249829951319207
830.0,0.04088468548347372,1.727949469996914
840.0,0.04137727205556377,1.7312905187067231
850.0,0.04186985862765381,1.7342231097690413
860.0,0.04236244519974385,1.7372487005908215
870.0,0.0428550317718339,1.740591393231558
880.0,0.04334761834392394,1.743763235207518
890.0,0.04384020491601399,1.746833342903902
900.0,0.04433279148810403,1.7500078250458324
910.0,0.04482537806019408,1.7531611516708894
920.0,0.04531796463228412,1.7563291013735698
930.0,0.04581055120437417,1.7596810015125817
940.0,0.046303137776464214,1.7627269437903095
950.0,0.04679572434855426,1.7660104267018821
960.0,0.047288310920644304,1.7692495930201797
970.0,0.04778089749273435,1.772183765262392
980.0,0.048273484064824394,1.7753655549300762
990.0,0.04876607063691444,1.7783907778313575
1000.0,0.049258657209004485,1.7817524755561234
1010.0,0.04975124378109453,1.785115264484883
1020.0,0.050243830353184575,1.788270716401841
1030.0,0.05073641692527462,1.7916670905226655
1040.0,0.05122900349736466,1.7948068579871472
1050.0,0.051721590069454704,1.7980504368280192
1060.0,0.05221417664154475,1.8014099189576305
1070.0,0.052706763213634794,1.804749380855342
1080.0,0.05319934978572484,1.808258188340124
1090.0,0.053691936357814884,1.811354575728918
1100.0,0.05418452292990493,1.8146452380858114
1110.0,0.054677109501994975,1.8177908705648456
1120.0,0.05516969607408502,1.82085899903483
1130.0,0.055662282646175065,1.8241439213716442
1140.0,0.05615486921826511,1.8274878917021045
1150.0,0.056647455790355156,1.8307870818062555
1160.0,0.0571400423624452,1.834233784703382
1170.0,0.057632628934535246,1.837597741745523
1180.0,0.05812521550662529,1.8408029806719985
1190.0,0.058617802078715336,1.8441883487682251
1200.0,0.05911038865080538,1.8474791608861136
1210.0,0.05960297522289543,1.8506664668162238
1220.0,0.06009556179498547,1.8539191575081708
1230.0,0.06058814836707551,1.8574226575967114
1240.0,0.061080734939165555,1.8604705047350116
1250.0,0.0615733215112556,1.8639024703256803
1260.0,0.062065908083345646,1.8673192502386342
1270.0,0.0625584946554357,1.8709392354482484
1280.0,0.06305108122752574,1.874237909352906
1290.0,0.06354366779961579,1.8776715565682638
1300.0,0.06403625437170583,1.880997996290136
1310.0,0.06452884094379588,1.8844112839516802
1320.0,0.06502142751588591,1.8878322160145664
1330.0,0.06551401408797596,1.8914697914060552
1340.0,0.066006600660066,1.8946975563636335
1350.0,0.06649918723215605,1.898459681933264
1360.0,0.06699177380424609,1.9018400138730474
1370.0,0.06748436037633614,1.9052463132020558
1380.0,0.06797694694842618,1.9089388777511094
1390.0,0.06846953352051623,1.9126721948475842
1400.0,0.06896212009260627,1.916136294250726
1410.0,0.06945470666469632,1.9199940577293895
1420.0,0.06994729323678636,1.9237277125500474
1430.0,0.07043987980887641,1.92766443230956
1440.0,0.07093246638096645,1.9312985110642549
1450.0,0.0714250529530565,1.9349009648114164
1460.0,0.07191763952514654,1.9381843463612434
1470.0,0.07241022609723659,1.9417253010318667
1480.0,0.07290281266932663,1.9454831999414541
1490.0,0.07339539924141668,1.9492116804750477
1500.0,0.07388798581350672,1.9527129695187073
1510.0,0.07438057238559677,1.9564686178248611
1520.0,0.07487315895768681,1.9601747585005826
1530.0,0.07536574552977686,1.9639349214268995
1540.0,0.0758583321018669,1.9677493567020343
1550.0,0.07635091867395695,1.9714003174062589
1560.0,0.076843505246047,1.9751596867733374
1570.0,0.07733609181813704,1.979079880119494
1580.0,0.07782867839022709,1.9825886744685544
1590.0,0.07832126496231713,1.9865248467700234
1600.0,0.07881385153440718,1.9903070742747648
1610.0,0.07930643810649722,1.9943123677971277
